Xpos,Ypos,TMS,C1S,VCL,GAPDH
22196.7004405286,5839.68281938326,205,3,16,671
22260.6051324503,5667.6670115894,205,3,22,813
22451.0517356475,6260.84979973298,163,1,14,463
22488.5490843591,6480.74302011408,183,6,22,739
22598.4459904797,6253.75430245331,223,1,6,434
22818.6985099568,6068.61063918674,431,2,26,653
22971.1018057285,5921.50435865504,190,5,10,398
22990.7046979866,5786.98657718121,85,4,11,518
23025.8092184369,6462.45410821643,132,1,5,582
23115.8543022415,5860.54085321764,124,1,8,407
23295.7327509624,5977.23482380811,489,5,86,1080
23367.3175297836,5706.33649404328,267,3,20,764
23521.2869901756,6067.62072045252,246,8,25,616
23542.23356974,5858.75650118203,37,5,1,312
24006.849549122,6008.82439487423,242,8,9,702
24028.0199004975,5824.38218000905,128,10,5,453
24031.8835657975,5741.89933292905,62,2,2,403
24056.1690302798,6090.96761211192,279,7,8,607
24063.3760523854,5920.26005612722,103,3,1,368
24184.9064009662,5973.36231884058,180,2,9,501
24248.9267596703,5704.31071655041,202,6,9,571
24331.8197337963,5861.5708912037,212,5,19,671
24434.7591084441,5832.31804543506,214,3,14,553
24467.7367497367,5704.03790803791,220,5,9,555
24487.8088642659,6224.09022556391,119,7,11,393
24571.7832916815,6175.39521599429,153,2,6,501
24605.9749705536,5996.87367491166,288,3,33,558
24610.51558753,6306.83013589129,109,9,4,394
24658.2782814348,5797.79089475759,143,1,9,533
24634.8013029316,5899.12750116333,149,2,12,380
24639.5126641651,5585.60928705441,155,4,2,463
24784.3664401464,5583.41766858338,142,3,5,467
24834.8029827316,6279.80062794348,171,8,8,536
24866.794923565,5860.6948370349,298,9,17,625
24940.5785939968,6021.90205371248,150,1,10,605
24956.5614107884,6140.50539419087,56,0,4,217
24982.4526582278,6220.61974683544,53,1,3,267
25111.5008121278,6453.46507850568,43,3,1,277
25136.7577213452,6218.19835277968,22,1,0,244
25149.5629040278,6381.94132272501,43,1,6,453
25197.1305285868,6453.23462783172,44,0,3,333
25209.8742098609,6250.54235145386,63,4,5,395
25300.5279589935,6475.45013979497,42,2,4,431
25320.9424100157,6313.43348982786,77,2,8,602
25521.3427966102,5717.2686440678,84,5,3,291
25632.776446281,5774.59421487603,191,8,7,533
25681.2891726523,6134.30061186486,259,6,7,1206
25756.2596,5706.684,159,3,10,617
25833.7016823964,5652.50512925728,132,1,5,533
25908.232103321,6395.963099631,195,5,13,842
25958.5208333333,6880.10697565543,343,6,14,779
25963.3948852952,5585.66904851448,291,0,2,786
26036.601187757,5998.03776458048,638,31,73,2043
26108.2307007504,6078.14383822968,713,8,78,1992
26156.598816568,6427.19644970414,101,5,17,606
26285.8273033235,6311.06752208666,363,20,27,1313
26555.0955180015,5803.65833945628,557,14,15,1777
26555.9742410304,5932.98068077277,616,7,15,1449
26608.263546798,6176.68275862069,357,3,5,738
26607.2382478632,6066.76317663818,402,4,20,740
26665.3296162676,6266.45326336504,118,3,7,308
26705.6137795276,6368.79212598425,168,3,6,416
26740.4395670475,6049.39957907396,210,5,9,812
26815.3299575302,6191.05063704672,143,0,29,752
26852.6424205379,6300.1913202934,58,6,25,444
26921.9433144381,5944.65621873958,56,2,20,1091
26948.4464185525,5698.92743594539,47,3,29,1539
26986.919056669,6012.749308915,30,4,6,418
26999.2985702271,6361.08511354079,6,8,14,452
27078.1191394358,6117.48954739192,242,2,29,845
27105.7631684761,5828.45637314033,55,0,8,590
27115.5032230339,6275.68929952729,65,7,6,681
27177.0903679654,5769.920995671,42,3,3,269
27234.002324809,5705.34739289273,36,3,12,579
27243.2723744292,6128.71232876712,123,14,29,917
27324.551980198,6242.91419141914,11,1,4,355
27327.3985507246,6141.27480490524,50,7,9,422
27346.4052352551,6343.21802518224,45,4,12,532
27429.313312416,6078.14388166741,77,3,4,411
27461.8344549125,5947.11484970839,127,3,9,973
27514.298046875,6123.41875,42,4,7,420
27521.5913634546,5656.05557776889,72,2,8,626
27594.3863580999,5778.93130328867,39,3,5,555
27608.7710843373,6198.51844879518,32,3,1,344
27715.5955649419,6209.22016895459,66,1,4,425
27747.6054590571,5976.26621765331,145,5,15,339
27829.6785714286,5647.453125,174,2,1,311
27916.5463917526,6090.22464636778,249,2,9,333
27906.834478022,6191.47641941392,127,8,21,515
27904.5442255697,6000.33101583623,270,2,12,560
27906.320518178,5761.14333472628,212,3,2,341
28007.8951866847,6346.77237966712,162,5,11,630
28019.4859445277,6029.80041229385,627,9,54,865
28108.1532912534,6358.46122633003,221,3,26,828
29204.0692800789,5914.61094674556,208,2,6,624
29588.4492430988,6204.48619768477,95,1,16,434
30912.047311828,5827.41863799283,100,12,7,221
30615.2233445567,6447.88305274972,136,22,15,275
30925.9603777931,5798.76042386547,160,10,7,323
30969.3183640738,6079.2353648757,191,0,11,449
31021.6608837971,6029.1728314239,279,1,27,549
31024.302003643,6153.33916211293,134,0,14,284
31204.7024087024,6003.38487438487,365,2,23,857
31264.983021483,5694.89362439362,147,5,3,498
31325.1110414053,5829.67032622334,190,3,12,494
31372.0551317614,5726.13973647712,126,1,9,489
31451.1979987871,5974.36870830807,225,0,3,564
31815.7341259803,5880.89704022262,154,0,12,238
31493.791831357,5632.660342556,151,0,11,583
31544.4863953227,6051.65954576119,217,7,54,744
31642.7922860587,5926.39011651266,282,0,12,680
31721.9307805596,5891.51730486009,243,0,26,368
31835.688853823,5836.7635920241,190,1,8,386
32543.9792979298,5614.70447044704,186,4,51,634
32633.5172556313,5805.53130812151,178,2,4,596
32686.3054489639,6210.72563315426,78,0,11,463
32745.0984015984,6018.43481518482,77,0,3,383
32819.4705882353,5764.40579044118,85,4,4,333
32831.8038207201,5843.18662747979,109,0,5,375
32840.2757697456,5909.61624274877,58,1,2,246
32857.4718211458,5692.0540288775,121,0,7,472
33351.3035175879,5837.57554438861,110,1,4,334
33455.9197828709,5688.37153196622,203,1,6,710
33495.3197969543,6036.21446700508,127,5,9,683
33789.8727272727,6410.97662337662,86,2,10,496
33821.9078066915,6323.30520446097,74,1,4,355
33900.8216335541,6242.66136865342,263,7,8,998
33892.698569857,6411.74807480748,89,5,12,534
33914.9776824034,5872.62117310444,252,4,9,662
34006.1686367218,6380.82230102443,132,2,9,532
34080.5016655563,6097.94137241839,203,4,27,796
34102.3297448166,5805.44577352472,81,0,19,654
34254.298035298,6175.57409257409,157,1,13,535
34328.8921341816,6035.72585309427,133,2,18,429
34380.0561187545,6144.46958725561,54,0,3,248
34480.6455269608,6020.61090686274,148,1,4,524
34620.0328239955,6478.33786078098,86,0,7,348
34680.1243727599,6074.2458781362,350,3,7,806
34679.9234427009,6269.57584403234,190,5,25,704
34717.8896374719,5717.31681103625,400,6,13,2023
34756.3533568905,6481.47198384654,145,3,6,626
34851.4550718422,5924.38215740939,428,5,9,1402
34951.0488872674,6444.14337832908,110,2,1,376
35156.0151331719,6149.47820823245,217,1,18,599
35254.8377054914,5872.99720181882,133,5,11,452
35477.3668952618,6046.03397755611,145,1,9,421
35471.6113537118,5606.75676855895,110,3,4,559
35537.2544321993,5833.68136080498,212,2,10,631
35613.7835477941,5964.69393382353,110,3,17,394
35686.2478576137,5757.51450230719,160,4,15,589
35756.9340148699,5852.04120198265,301,2,22,450
35808.9818118223,5967.39419377405,177,0,7,359
35837.1303116147,6326.76052880076,206,2,8,816
35862.3189300412,5679.72139917695,96,3,5,612
35891.5570395103,5862.49888703395,123,5,10,459
35886.8334633385,6010.16302652106,411,2,30,674
35943.2072520441,5712.8069676502,120,0,15,512
36013.2902173913,6267.85,207,1,19,751
36108.3956483126,6456.55239786856,141,1,6,506
36122.9710550887,5957.79271708684,108,0,1,538
36135.1302816901,5704.86384976526,188,12,28,839
36260.8846013833,5703.9512195122,213,11,13,664
36316.5017782089,6184.21403168445,127,3,10,600
36352.0295216741,5907.48617339312,261,8,4,843
36616.2282482599,5647.77523201856,619,36,24,1940
36713.1546853692,6078.86167932983,496,4,67,680
36708.7793493635,6199.756718529,183,2,11,484
36822.4535332879,6224.54033174279,324,2,15,930
37001.9093757532,5728.96264160039,422,11,6,1578
108.507592891761,7308.94668820679,92,7,3,492
342.484149855908,7144.94764649376,137,3,4,563
456.657186485971,6516.22408856652,563,12,27,1659
515.090093199862,7264.54193993787,162,6,5,599
575.602466793169,6578.90678368121,256,6,23,1643
600.904693658187,7087.94195628807,209,9,16,772
633.911403907315,6887.82189913676,205,7,4,674
791.263803680982,6751.61066540821,163,7,9,740
869.04694996573,7011.41980808773,190,2,8,712
972.53062561415,7137.65542089748,246,25,10,801
1150.41494565217,7337.73206521739,86,3,4,402
1254.29462223689,7138.02309468822,246,31,6,700
1371.64705882353,7270.20305429864,145,2,5,522
1356.01208674014,6969.79808034127,343,2,37,493
1456.38506261181,7355.31037567084,225,7,9,516
1458.34403669725,7141.49128440367,263,3,28,432
1518.76923076923,7209.76287349015,154,11,4,373
1556.13407550823,7397.009196515,75,2,4,422
1595.44079480941,7143.77899432279,232,3,21,653
1614.37437300502,7288.2348381213,90,1,9,293
1708.60445317616,7255.94106090373,150,5,2,417
1826.66603325416,7117.69263657957,135,1,2,378
1995.06726907631,7438.68423694779,106,2,3,471
2035.13500154464,7086.98486252703,93,1,9,349
2045.26843317972,7448.27649769585,52,3,2,481
2075.56602254428,7325.09661835749,186,12,6,717
2207.82808112324,7058.624024961,157,2,7,497
2291.83995088007,7017.68112975849,174,0,10,512
2439.40687776643,7202.93088185223,356,0,32,542
2519.03311688312,6831.725,176,1,6,581
2531.18271221532,6995.49930986888,231,4,13,708
2622.49936265137,6782.56851497769,160,5,20,649
2752.45942164179,6797.32206156716,268,4,14,955
2853.45881981698,6604.39255285579,301,4,12,771
2915.04162783473,7082.77042559801,217,3,11,813
2988.64011142061,7153.34150417827,162,2,6,799
3002.96056124384,6573.42396662874,121,0,17,428
3099.5627278576,7276.60218743298,256,6,12,783
3130.93794850148,6576.58083579569,86,2,7,493
3177.94023103968,7278.75891511803,512,13,13,1103
3192.19919401267,6556.87679907887,101,0,6,387
3281.28020565553,6719.54595115681,294,4,31,630
3466.68981723238,7408.85848563969,92,4,1,535
3506.7880794702,7318.32426679281,167,4,5,756
3511.0895819509,6858.51426675514,178,2,14,908
3537.58202313853,7001.65381192524,57,1,13,424
3604.9201240791,7264.56145792943,42,0,8,459
3614.89438122333,7153.69345661451,77,0,14,592
3641.35589700997,7030.17566445183,102,1,15,825
3682.58706236958,6821.0955251565,121,1,16,864
3708.0535540409,7165.20983446933,63,1,7,349
3824.98135696822,6760.28942542787,201,3,21,599
3845.94514767932,7153.2972339428,52,0,9,208
3912.85968336586,6850.85599653004,271,3,9,635
3922.78910936779,6742.85071527457,138,1,7,629
4039.14565053898,6808.7410378541,297,4,6,725
4355.04493436553,6810.70666442275,286,4,18,667
4363.30195048762,6707.3503375844,121,2,13,292
4409.6958947788,6634.47708250299,159,1,2,420
4617.6776,6765.9852,294,3,8,514
4693.14791201785,6665.43672298374,413,5,32,547
4812.22246408359,6684.27717312436,151,0,9,187
4892.50925240563,6717.57475943745,675,10,18,1168
5007.23489425982,6923.81545820745,784,14,46,1842
5312.62342885872,6899.68476621418,639,11,67,2050
5360.15691695234,6715.41988278226,605,8,42,2326
5482.98191163388,6804.09172679648,433,7,70,1844
6925.22442455243,7572.8631713555,47,1,2,278
6938.47159090909,7637.11079545455,59,0,2,185
7174.53091265947,7038.57948969578,120,1,5,534
7255.96938013443,7071.78043315907,89,21,1,349
7332.57829181495,7284.19039145907,84,1,6,463
7357.68876452863,7176.31554024968,64,7,3,467
7359.04543134252,7033.00765696784,75,6,6,445
7452.78934010152,7277.08460236887,21,0,2,170
7562.40979020979,7316.78846153846,65,6,2,364
7563.62512030799,7175.75457170356,96,4,4,523
8115.14589190878,7324.07060293658,250,2,15,775
8181.90344403444,6879.00461254613,294,6,49,946
8713.25765363128,6856.27262569832,271,8,50,736
8780.30962210226,6630.8793267704,185,4,13,768
8876.29936079545,6566.03515625,168,8,10,676
8998.59951126799,7334.38284007602,139,1,13,593
9125.99433768016,7333.3078242965,190,6,15,957
9250.7440051847,6509.45625405055,98,2,10,503
9332.97242697243,6543.90581490581,215,2,6,801
9825.17971678467,6591.98771345273,710,8,46,2916
9873.89793849273,7097.59749915512,254,3,10,673
9960.11540998022,7252.79577929215,317,7,13,774
10327.8901566757,6874.17694141689,20,1,0,38
10332.4515377446,6890.62371854613,200,2,10,406
10315.7930582842,6828.23444662737,131,4,8,353
10519.2204899777,7382.79064587973,129,4,5,547
10640.6176295414,6921.59261465158,172,11,4,479
10680.9386073342,6693.6217552534,405,10,7,958
10734.3767272727,6881.25054545455,144,0,7,525
10808.1474870831,7344.74119304838,98,5,0,316
10890.9583783784,7162.17621621622,141,10,3,391
10912.4909731396,6515.79040070454,350,5,20,1401
11031.2623990773,6778.4169550173,500,6,11,1200
11145.6638297872,6972.2085106383,55,4,7,252
11173.0423322684,6761.49201277955,135,1,16,267
11174.0240963855,6640.35054503729,317,6,11,1054
11201.2910708611,7294.41213854465,181,1,10,757
11210.8045876887,7003.98693379791,129,6,9,449
11230,6866.297,185,3,40,360
11295.1483133538,7115.11653192082,294,5,21,693
11305.6810631229,6938.90697674419,316,3,17,584
11348.5593685655,6613.05628002745,409,32,29,698
11376.6918386492,6812.26407129456,376,6,13,613
11379.1408560311,7352.71128404669,107,1,4,425
11383.2660735948,7279.28063081278,142,2,4,431
11437.3250087935,6542.25747449877,227,15,8,506
11484.9465257765,6668.28434197887,320,10,8,662
11537.9994511526,7127.92846688621,451,25,13,1122
11545.7028934368,7397.06492589979,52,4,9,458
11586.9433469996,6977.69511740589,319,2,3,749
11599.970962812,7305.9763117677,179,6,7,614
11655.8216853609,6574.68334771355,193,1,12,827
11772.1031656757,7162.33103004982,684,26,16,1507
11949.3745762712,6659.99957627119,388,4,10,937
11956.8588078588,7087.5621045621,655,23,38,1353
12063.9991418764,6770.46395881007,521,13,10,1444
12084.8428519462,7200.18443070207,277,13,12,1060
12152.2668161435,7257.3548206278,36,0,2,191
12221.5267750893,7226.9393097977,57,1,3,289
12232.5942910622,7306.72484791764,95,4,5,492
12304.3818093385,7164.92509727626,131,11,16,515
12320.4501550731,6603.90651307045,344,6,3,746
12372.5967395967,7313.96482196482,161,3,10,449
12392.9642470206,7200.83676417479,96,5,6,381
12448.2363907532,7133.71066368382,89,5,6,423
12469.0368923611,7353.16840277778,202,0,13,659
12524.247311828,7081.92774193548,218,4,16,644
12598.7163422547,7069.82907542579,536,21,20,1731
12865.1671268335,6829.17592752373,543,26,25,1671
13371.7154384077,6969.33942980097,118,5,6,286
12978.7297194845,6957.16451857468,221,3,13,679
13000.5376344086,7347.7201911589,133,1,29,687
13009.1295546559,7239.86766194332,128,3,4,560
13069.4534766543,7119.82801477998,287,18,16,860
13097.5716403162,6599.75345849802,432,4,20,1056
13120.7139208174,6913.21455938697,107,1,1,299
13179.8555294118,6745.38329411765,274,1,11,749
13217.318921954,7353.81611454239,237,19,14,742
13216.4583645911,6904.33158289572,144,11,9,481
13310.1627579737,6881.19512195122,128,1,1,408
13353.4838587163,6616.68932776301,348,13,6,831
13390.7933398629,6994.67189030362,200,2,7,588
13535.3149463503,6637.87879703793,512,6,13,972
13533.1383893667,6875.94526974199,228,6,8,612
13643.9738605898,7020.52412868633,163,4,6,446
13704.8445945946,7068.88006756757,282,2,2,724
13787.8957081545,6904.62274678112,219,7,5,725
13847.2160883281,6974.63827549947,255,1,14,643
13900.2807017544,6717.18226120858,206,6,7,701
13937.8367439745,7051.218735789,137,7,5,564
13953.9077004219,7122.73892405063,101,1,1,381
13971.1413276231,6805.62740899358,40,0,3,139
14024.0366275052,7181.59571527298,112,7,7,431
14146.6768660176,7164.06397774687,98,5,5,441
14164.3112299465,7071.59679144385,170,9,4,674
14270.718677224,7366.29156963205,47,2,7,301
14339.6556110859,6748.76783280327,280,20,5,774
14404.544010589,6958.76770350761,133,8,6,415
14510.9089525742,6957.47146842506,151,5,12,378
14527.7637681159,6855.09565217391,258,6,7,826
14603.2434301521,7074.77109266943,167,2,5,513
14636.8016142736,6804.8466440102,139,2,7,812
14649.6388754241,6974.56713523994,237,3,15,742
14680.6420597767,7321.40799423839,219,4,12,839
14771.3998454704,7131.94224454317,206,7,14,743
14901.621593014,7122.11246361471,110,4,10,369
15015.2568922306,7194.53414786967,121,7,5,593
15043.6086870681,6882.6005923001,104,1,14,624
15355.2384701912,6543.16535433071,809,13,23,1806
15438.6612673549,6561.6142755429,414,16,25,1211
15816.9910130179,7038.59248001057,187,9,13,351
15809.1133380812,7005.8727235731,847,5,45,1422
15831.9728464419,7099.02602996255,447,13,45,907
16101.1651344319,7048.49679098005,546,13,53,1114
16108.3000539665,6533.91635186185,73,1,4,347
16197.7622909275,6522.91180942727,102,1,8,466
16296.6933203315,6500.08873720136,119,4,12,511
16338.8862372567,7740.89898053753,23,1,0,168
16736.8388608508,6521.88860850757,277,10,16,704
16788.8418027828,6890.25650332728,139,4,3,459
16833.1657370518,7208.20849933599,54,2,8,302
16834.1006776379,6987.91158438206,133,6,7,493
16851.1904252474,6678.67691896229,202,25,32,773
16964.9572769953,6548.5014084507,745,13,30,1304
16973.774090619,7013.27887683472,193,5,18,652
17076.5697564062,7219.04998418222,149,12,6,615
17108.3649956025,7082.25892700088,137,12,14,613
17168.3232323232,7428.57291666667,186,12,14,925
17215.4200592154,6675.69874167284,165,4,6,534
17250.5205387205,6891.22356902357,200,10,8,665
17367.1352805534,6523.70637970792,119,7,8,618
17366.4550946436,6659.55779299235,99,4,5,499
17530.8339269813,7351.78294746215,215,17,24,775
17657.8740875912,7015.29440389294,210,5,7,526
17812.4054160126,6710.25863422292,117,4,7,416
17912.369640788,7246.00144843569,249,3,10,554
17928.4552095348,6581.8369857747,165,3,6,485
18114.8738525318,6913.70476754516,337,3,16,706
18127.0918580376,7152.87160751566,306,4,39,1008
18385.1083385319,6939.85984612186,328,6,20,899
18441.4774729424,7096.63075761389,209,5,20,673
18777.7037725824,6597.2234325186,292,8,26,971
18857.7043222004,6508.3549443353,159,4,13,614
18931.46884273,6615.33369301322,257,11,12,780
18998.9414863163,7386.01431352342,727,2,48,1241
18986.1541786744,6532.0060518732,197,5,10,746
19005.9474897541,6838.55840163934,216,5,16,685
19056.8220455588,7159.89558171533,686,4,62,1718
19096.6529075023,6727.34046399518,172,4,8,680
19120.1210889882,6861.08797236896,379,4,19,1063
19206.4717685488,6658.43490433971,258,9,20,1106
19258.9613782051,7177.05112179487,697,5,40,1696
19403.3503072871,7003.01668129939,227,4,11,756
19431.6291322314,6907.21384297521,406,6,25,975
19559.5738941262,6713.68875997099,366,3,16,744
19569.1923990499,7191.48286392942,202,1,10,635
