cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,CYR61,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,WNT5A,VEGFC,AXL,EPHA2,LOXL2,RUNX2,FGFR1,JUN,VGF
6886,18339.6694542254,25418.5862676056,0,60,5,71,22,0,0,0,1,2,0,1,1,17,5,0,6,0,1
6887,18377.6453488372,25594.9295278365,0,102,25,187,0,0,4,0,0,0,3,1,4,7,5,0,2,1,3
6888,18402.8064958829,25812.9844464776,0,66,2,79,1,0,0,0,0,0,0,0,2,1,3,0,1,0,0
6889,18417.5475578406,25195.2771208226,0,121,2,149,0,0,0,0,1,0,0,0,5,2,0,0,1,1,0
6890,18510.9980959634,25077.0472201066,0,20,17,55,14,0,0,0,2,0,0,0,0,1,2,0,10,2,1
6891,18553.69970648,25220.5308195981,0,31,6,44,2,0,0,0,0,0,0,0,4,1,2,1,2,1,0
6892,18544.47941078,25478.802142618,0,11,6,23,2,0,2,0,0,1,0,0,2,1,0,0,1,1,0
6893,18604.5851851852,25783.8991181658,0,40,4,55,68,0,0,0,1,5,0,0,29,2,7,0,12,8,1
6894,18602.6975418596,25638.8282864268,0,25,3,35,4,0,0,0,0,0,0,0,10,0,2,0,1,3,0
6895,18631.623059867,25029.134368071,0,34,10,38,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0
6896,18690.2512315271,25140.1650246305,0,24,4,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6897,18703.2994197292,25414.7868471954,0,31,9,44,4,0,0,0,0,0,0,0,0,1,1,0,4,1,1
6898,18708.3935246996,25582.0357142857,0,25,6,52,41,1,0,0,4,2,0,0,21,2,2,0,9,4,0
6899,18787.6376404494,25347.7233146067,0,53,21,71,1,0,0,0,0,0,0,0,1,1,1,0,2,3,0
6900,18760.5388639761,25808.6416292975,0,52,1,50,5,0,0,0,0,0,0,0,4,2,4,0,5,1,0
6901,18772.117768595,25145.679338843,0,12,5,18,0,0,0,0,0,1,0,0,3,1,1,0,0,4,0
6902,18822.0848317197,25515.8289534348,0,23,10,69,0,0,0,0,0,0,0,0,5,2,2,0,3,0,1
6903,18876.3610611511,25237.9829136691,0,21,0,22,0,0,0,2,0,1,0,0,5,0,1,1,2,1,0
6904,18907.0523560209,25582.1680628272,0,19,2,31,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1
6905,18920.7752176139,25101.7240143369,0,33,10,30,3,0,0,1,0,0,0,1,2,3,1,0,4,0,0
6906,18928.9569714522,25500.6992139015,1,16,1,34,2,1,1,1,2,2,1,0,5,2,4,0,5,6,1
6907,18946.2549266247,24988.7232704403,0,11,3,11,0,0,0,0,0,0,0,0,8,2,1,0,2,3,0
6908,18985.2637195122,25401.9054878049,0,17,9,30,16,0,0,0,1,2,1,0,49,2,12,0,8,3,3
6909,19007.9188384214,25206.7691734922,0,42,18,56,0,0,1,0,1,1,0,0,12,1,6,0,2,2,2
6910,19071.2445679636,25541.4168772107,0,13,2,24,1,0,0,0,1,0,0,0,1,0,2,0,1,1,0
6911,19067.8237527115,25393.2239696312,0,24,7,45,7,2,0,0,2,1,0,0,26,1,4,0,4,2,0
6912,19078.4344969199,25653.7051334702,2,16,9,28,3,2,1,0,0,0,1,0,12,1,4,0,3,0,2
6913,19164.4172303311,25582.1498754005,0,29,10,70,2,0,0,0,1,0,0,0,13,0,1,0,5,2,0
6914,19185.2319630376,25417.7866366544,0,23,10,29,3,0,0,0,1,0,0,0,5,3,3,0,3,2,0
6915,19217.452499459,25277.4713265527,0,19,13,35,0,0,0,0,0,0,0,0,14,0,2,0,4,1,0
6916,19196.659839715,25888.1202137133,0,21,2,17,2,0,0,0,0,0,0,0,2,0,3,0,3,0,0
6917,19325.9076505206,25154.3952014486,0,19,10,11,2,0,0,0,1,0,0,0,2,3,5,0,8,2,2
6918,19297.6278514589,25656.6209549072,0,18,6,27,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0
6919,19286.6004347826,25037.0056521739,0,19,3,15,1,0,0,0,0,0,0,0,2,0,2,0,2,2,0
6920,19425.008073197,25357.1108719053,0,20,1,46,0,0,1,0,0,1,1,0,0,4,2,0,1,1,1
6921,19417.8157554886,25490.8949634094,0,52,7,73,82,0,0,0,6,0,0,0,5,4,1,1,8,4,1
6922,19443.3315916399,25015.0442122187,0,99,15,91,11,0,0,0,0,0,0,0,8,6,3,0,12,1,3
6923,19462.3278008299,25276.387275242,0,24,11,37,1,0,0,0,0,1,0,1,5,2,1,1,5,3,1
6924,19459.2338891393,25565.5908066697,0,72,6,85,16,0,0,0,1,0,0,0,2,2,2,0,3,6,0
6926,19486.8979316547,25856.4240107914,0,73,0,58,0,1,0,0,0,0,0,0,4,3,5,0,5,0,0
6927,19570.0920940776,25615.5253612922,0,196,28,167,3,0,0,2,0,0,0,2,22,5,6,2,5,0,1
6928,19597.3224125093,25427.7204020849,0,40,13,68,2,0,0,0,0,0,0,0,4,5,2,0,0,4,0
6929,19662.4350417163,25409.7336114422,1,63,6,58,4,0,0,0,2,0,0,0,11,9,5,0,1,7,0
6930,19693.5637651822,25286.9976383266,3,112,11,103,4,1,0,1,11,1,0,0,11,21,3,1,7,6,1
6931,19741.3040441176,25726.1827205882,0,56,24,90,7,0,0,0,0,0,0,0,2,6,9,0,5,8,0
6932,19780.4352415753,25588.5026390581,0,108,1,144,8,0,0,1,1,0,0,1,5,9,2,0,1,2,0
6933,19801.4566872055,25213.5969554186,0,143,3,199,1,0,0,0,9,3,0,0,7,16,8,1,6,1,1
6934,19810.9390581717,25785.0465373961,0,59,9,109,2,0,0,1,0,0,1,1,4,1,2,1,0,1,0
6935,19868.6888382688,25432.7125284738,1,142,5,116,1,0,0,0,1,0,0,0,3,19,0,0,4,4,1
6936,19895.543835138,25317.3768774013,0,92,8,66,1,0,0,0,0,2,0,0,2,7,2,0,9,2,0
6937,19912.8419819217,25584.8339471041,0,49,28,212,59,0,0,0,10,2,0,0,19,15,9,0,9,9,1
6938,19996.6288635835,25102.0041831281,0,133,7,115,3,0,0,0,0,0,0,0,13,1,2,0,9,2,0
6939,19979.5746223565,25177.9673716012,0,45,10,74,0,0,0,0,0,0,0,1,5,2,0,1,5,0,0
6940,20000.4064039409,25426.8509852217,0,83,2,128,0,0,0,0,1,0,0,0,3,7,2,0,6,0,0
6941,20006.1023215821,25289.0614789338,0,95,12,100,0,0,0,0,0,1,1,0,9,4,1,0,2,1,1
6942,20057.3780269058,25844.6609865471,0,91,2,83,0,0,0,0,0,1,0,0,2,6,8,0,9,2,0
6943,20116.7663115846,25112.8528628495,0,87,8,113,0,0,0,0,0,1,0,1,12,7,3,1,7,2,0
6944,20137.1372601999,25212.2112942448,0,141,24,202,1,0,0,0,0,1,0,0,4,3,3,0,6,2,0
6945,20142.2554455446,25807.5891089109,0,97,1,66,1,1,0,0,0,1,0,0,1,1,2,0,7,0,0
6946,20151.885237069,25725.1740301724,0,57,9,85,2,0,0,0,0,0,0,0,1,4,0,0,6,1,0
6947,20166.14478324,25536.9970960382,0,158,28,192,23,0,0,0,1,0,0,0,8,4,8,0,7,6,1
6948,20165.8357094365,25880.0556687033,0,77,6,92,4,0,0,1,0,1,0,0,1,3,0,0,1,0,0
6950,20261.8261306533,25698.882160804,0,122,6,79,0,0,0,1,0,0,0,0,7,4,1,0,1,16,0
6951,20314.2766439909,25400.5910808768,0,93,5,139,31,1,3,0,2,1,2,0,25,7,7,0,6,0,6
6962,20625.3938983051,25215.8976271186,0,121,13,171,12,2,4,4,5,4,5,2,12,0,0,0,5,0,0
6965,20690.6569569259,25167.6296870158,0,174,37,215,17,0,0,0,3,2,0,0,14,3,7,0,3,1,2
6966,20734.1456888008,25032.8129335976,0,297,17,367,4,2,0,0,1,0,0,0,19,3,12,0,8,6,0
6969,20905.5859752821,25074.0274046212,1,140,74,194,10,2,1,0,4,2,0,0,57,6,4,0,14,1,1
6970,20911.8364209696,25324.4292471423,0,119,8,203,1,0,0,0,3,3,0,0,16,1,4,1,6,1,0
6972,21014.7904929577,25526.3248239437,0,92,3,155,9,0,0,0,2,2,0,0,4,2,4,1,4,1,0
6973,21028.2894836035,25157.3682623445,0,129,30,281,54,1,0,1,8,4,0,0,49,12,3,0,12,31,3
6974,21041.9959116926,25633.674161897,0,50,18,99,4,0,0,0,1,1,0,1,1,0,2,1,1,3,1
6975,21132.4072810011,25328.9093667046,0,96,17,192,20,0,0,0,5,2,0,0,14,5,2,0,8,3,1
6976,21181.9015151515,25632.1746411483,0,68,16,105,8,0,0,0,0,0,0,0,2,8,5,0,3,0,0
6977,21215.0520075451,25057.8997574778,0,120,31,174,9,0,1,0,2,1,1,0,1,1,4,0,15,3,1
6978,21219.8007329363,25231.6339899221,0,80,8,95,3,0,0,0,2,0,0,0,4,6,2,0,4,5,0
6979,21255.573245794,25816.4932293804,0,193,10,300,93,0,0,0,46,29,0,0,47,42,33,0,19,3,5
6980,21268.5601783061,25383.2258543834,0,99,3,131,1,0,0,0,0,1,0,0,2,4,1,0,4,0,2
6981,21337.3721955128,25440.0757211538,0,105,1,128,0,0,0,0,0,0,0,0,1,11,0,0,2,2,1
6982,21375.1011235955,25064.6977915537,0,106,28,168,2,0,0,0,0,0,0,1,11,6,8,1,8,7,1
6983,21386.9296904853,25246.5139472679,0,33,5,87,5,0,0,0,0,0,0,0,26,20,13,0,6,4,0
6984,21445.449287169,25640.4203665988,0,138,23,219,2,0,0,0,0,0,0,1,38,21,14,2,11,0,1
6985,21473.9496497373,25271.9063047285,0,104,5,192,9,0,0,0,0,0,0,0,47,12,9,1,11,8,1
6986,21543.0717948718,25000.734122288,0,138,6,172,20,0,1,0,1,0,1,0,15,5,10,0,2,1,2
6987,21525.045577443,25820.8393202008,0,140,1,211,18,0,1,0,1,0,1,1,41,10,10,0,11,3,0
6988,21557.8444628785,25173.4462878474,0,126,39,238,1,0,0,0,0,0,0,0,59,21,12,0,9,7,0
6989,21578.83984375,25376.5202414773,0,133,5,191,8,0,1,0,0,0,0,0,59,38,13,0,10,2,5
6990,21655.7839475013,25193.8985360929,0,75,29,200,10,0,1,0,0,1,0,0,59,32,11,1,9,8,0
6991,21682.8147529243,25665.3523513965,0,135,24,318,7,0,4,0,0,0,3,0,62,18,6,0,14,6,1
6992,21710.4481903818,24980.047099653,0,111,1,150,6,0,0,0,0,0,0,0,0,12,5,0,1,0,1
6993,21739.5181691125,25450.6911250874,0,176,2,343,120,0,0,0,1,1,1,1,107,38,12,1,12,11,3
6994,21893.7430737062,25749.4683742812,0,189,17,293,25,0,0,0,0,0,1,1,38,24,7,1,6,7,1
6995,21895.6770573566,25082.821280133,0,180,14,197,0,0,0,0,0,0,0,0,18,19,3,0,4,0,0
6996,21947.2985352244,25185.3836317136,0,216,56,236,9,1,0,0,0,0,0,0,20,20,2,0,8,1,1
6997,22076.5096857512,25038.7382694791,0,111,5,258,55,0,0,0,1,0,1,2,39,19,5,0,0,1,1
7000,22346.6373228821,25760.7934880917,0,128,20,210,9,1,1,0,3,2,1,0,33,8,6,0,3,5,2
7003,23076.7421922841,25296.909675444,0,169,50,328,208,0,0,1,16,15,0,1,100,69,18,1,22,29,0
7004,23104.8781284004,25382.1857997824,0,115,41,233,28,0,0,1,11,12,1,0,91,67,12,0,28,2,3
7005,23191.061633282,25876.5680534155,0,157,38,254,64,1,0,0,9,4,0,1,38,88,13,1,34,3,3
7006,23316.0369768387,25159.9236082893,0,109,6,148,1,1,2,1,7,54,0,0,20,23,8,2,12,3,2
7007,23347.3037940379,25684.5804878049,0,101,45,284,6,0,1,0,0,9,2,1,90,13,6,1,21,1,1
7009,23363.2444678609,25882.2167193537,0,122,49,312,87,0,0,1,11,8,0,0,66,20,11,0,12,7,2
7011,23470.5968147527,25138.243503772,0,55,10,145,2,0,1,3,19,10,1,1,34,18,5,2,15,1,4
7012,23545.5119808307,25779.8334664537,0,54,18,221,89,0,0,1,17,14,0,0,35,18,9,0,8,7,3
7013,23738.5490070468,25786.063420884,0,109,38,354,64,0,0,2,12,2,0,0,83,12,8,2,8,2,1
7014,23792.0580439968,25048.2968460111,0,128,20,295,9,0,0,0,13,3,0,1,66,9,11,0,9,2,1
7015,23927.4773995536,25427.6752232143,1,25,35,299,282,1,3,4,44,38,2,3,115,35,12,2,5,1,3
7016,24026.386481024,25760.9966314844,0,87,36,222,19,0,0,1,14,1,0,1,89,37,17,0,15,2,3
7017,24036.8108403056,25210.3266642415,0,28,4,81,6,0,0,2,2,0,0,0,6,5,7,1,5,0,4
7018,24062.760337214,24996.1698113208,0,22,1,42,1,0,0,1,1,1,0,2,15,2,4,2,5,0,1
7027,24940.3128205128,25009.7196581197,0,47,11,79,8,1,0,2,3,0,0,0,10,4,1,0,2,5,1
7035,25792.6909219357,25649.2370187213,0,94,17,293,91,0,0,0,22,13,0,1,27,20,10,1,21,13,6
7038,25992.6651718984,25335.9480568012,0,63,8,52,0,0,0,0,0,2,0,0,27,20,10,1,21,13,6
7040,26346.6862302483,25783.7661399549,1,38,17,174,25,1,0,0,4,4,0,0,43,32,8,1,12,2,2
7041,26592.0802083333,25724.65546875,0,196,5,295,10,1,0,0,5,3,0,0,31,5,8,0,10,1,0
7042,26649.8724855097,25463.783157177,1,119,56,275,8,0,0,1,11,1,0,3,46,15,7,2,16,0,2
7043,26745.9079922027,25434.4557504873,0,34,13,94,2,0,0,2,1,0,0,2,4,1,3,2,1,2,0
7044,27001.9391619662,25639.7308622079,0,83,14,176,1,0,0,2,1,1,1,2,9,0,1,1,5,0,0
7045,27021.2516129032,25856.1724731183,1,108,4,145,13,0,0,0,0,2,0,0,8,2,3,0,8,4,0
7046,27031.0621521336,25025.1883116883,0,66,3,121,52,0,0,1,0,0,0,2,4,2,4,1,4,5,3
7047,27102.0740346205,25669.97310253,0,92,38,243,12,1,0,1,1,1,0,1,10,3,7,1,6,4,1
7048,27299.664893617,25003.9140070922,0,37,19,220,131,0,3,2,3,11,0,1,49,3,6,2,13,15,2
7049,28427.135818067,25425.5053695515,1,44,77,399,413,0,0,1,108,9,0,3,91,62,18,2,16,4,1
7050,28671.146684832,25233.618982743,0,56,10,266,214,0,0,2,28,5,0,2,35,34,10,2,19,2,2
7051,28775.2171486555,25189.0266362253,0,160,34,242,9,0,0,3,3,1,0,0,26,22,18,0,16,2,0
7052,28818.7012316249,25083.9948351212,0,130,32,232,4,0,0,0,1,1,0,0,18,16,5,0,2,1,0
7053,29024.0904854369,25475.3658252427,0,13,32,99,56,0,1,1,6,2,0,0,13,29,5,0,8,10,2
7054,29162.2898373984,25448.5630081301,0,29,41,213,15,2,0,2,4,0,0,2,17,29,17,2,16,11,3
7055,29520.0494542974,25117.8055934516,0,191,54,255,15,0,0,0,1,1,1,3,22,11,2,1,3,2,0
7058,30169.462012033,25495.5449839093,0,323,60,722,14,0,0,2,19,5,0,3,53,46,23,0,48,2,1
7061,30288.0138830459,25064.1442995372,0,66,61,264,96,0,1,0,14,4,1,0,66,34,11,0,29,22,2
7062,30505.2453893443,25034.9759221311,0,112,45,273,90,0,0,1,8,5,0,3,70,29,7,0,10,5,1
7063,30979.6523178808,25584.5231788079,3,49,92,331,19,0,0,1,4,9,1,0,59,7,26,0,14,20,9
7064,31001.4977797513,25377.7642095915,0,27,42,147,14,0,1,2,1,3,0,2,22,4,6,1,10,12,4
7065,31060.6609724047,25515.9730617608,0,82,44,334,26,0,0,0,4,4,1,1,10,3,16,1,9,8,11
7066,32772.7478915663,25093.6484939759,0,169,74,335,66,0,0,2,0,12,0,1,84,49,12,3,13,9,2
7067,32916.5541078538,25678.3814694173,1,32,33,273,202,2,2,16,3,2,0,3,74,17,16,5,24,13,7
7068,33122.8567431449,25709.0828203693,0,37,43,321,178,0,2,7,0,6,0,2,37,30,24,3,3,3,1
7093,37373.3043100955,25170.3500144634,0,56,21,187,2,1,0,5,1,1,0,4,32,6,14,6,7,3,1
7094,37520.3722543353,25779.821194605,0,72,53,229,27,0,0,1,9,3,1,2,10,6,10,3,13,5,3
7095,37593.8671655753,25446.4639850327,0,123,47,329,37,0,0,2,4,0,0,0,86,7,4,2,20,4,0
7096,37705.5996186845,25380.7986177312,0,102,74,340,47,0,1,0,2,3,1,0,19,6,4,0,3,5,0
7097,37843.7368195457,25824.2293184741,0,62,37,242,256,1,0,1,31,8,0,1,40,69,34,1,14,22,3
7098,37883.485106383,25741.275177305,0,73,7,326,258,0,2,1,15,18,1,0,20,50,23,1,20,10,3
7099,37910.4318584071,25561.1674336283,3,139,7,292,26,0,1,0,2,3,1,5,9,37,25,4,17,8,1
7100,38207.2558970693,25285.7137240886,0,136,5,524,19,0,0,1,0,64,0,0,51,30,13,1,13,1,5
7101,38288,25158.5516141889,0,92,7,332,13,0,0,1,0,30,0,0,69,22,9,0,13,7,0
7102,38443.6657245632,25394.3224563207,0,200,56,551,47,0,2,7,0,4,2,1,61,35,12,1,10,13,7
7103,38494.4570071259,25180.5695961995,0,211,9,327,5,0,2,0,0,1,0,1,12,7,3,1,11,1,0
7104,38795.5214462956,25118.0116979794,0,118,42,322,32,0,1,0,0,1,1,0,23,2,2,0,3,1,1
7105,39002.2354609929,25171.1843971631,1,39,14,111,2,2,0,0,1,2,1,1,0,3,5,1,2,2,1
7109,39808.9465714904,25272.3631840796,1,343,11,441,27,0,1,2,3,7,1,0,10,19,17,0,0,0,0
7111,39960.381624424,25790.7684331797,0,201,27,322,8,0,0,1,18,1,0,1,23,26,10,1,0,0,0
7119,40676.6142955801,25836.333218232,0,47,14,380,71,0,1,0,27,61,1,0,27,57,22,0,1,0,0
7120,40753.7278533741,25574.6545404054,0,50,27,441,194,0,0,2,33,35,1,1,59,66,34,2,0,0,0
7123,560.151018777467,26544.8441869756,2,71,8,308,118,1,1,4,36,22,2,2,0,0,19,3,31,8,7
7124,789.457746478873,26362.1498435055,1,104,10,543,179,2,2,1,59,25,2,1,1,5,15,3,44,26,10
7125,857.151459854015,26749.8083941606,0,113,7,354,79,0,0,0,18,37,0,1,11,24,8,3,19,10,4
7126,1031.50385683431,26735.3125578525,0,257,5,366,26,0,0,1,4,0,0,2,36,21,21,2,9,1,2
7127,1429.07438400744,25972.7633658763,1,39,7,275,73,0,2,0,35,6,4,1,17,13,32,2,26,10,4
7128,1665.43537612547,26236.5771129829,0,207,3,296,31,0,0,1,8,4,2,2,14,2,4,2,6,8,0
7129,1666.22636363636,26399.0918181818,0,42,0,145,99,0,0,2,19,3,0,1,9,1,8,1,3,8,3
7130,1718.70733249052,26003.5211757269,1,168,11,471,560,0,0,2,278,10,0,0,101,83,40,1,26,48,8
7131,1854.37766903915,26555.9466192171,0,29,6,124,74,0,0,0,10,1,0,0,2,12,12,0,11,11,6
7132,1908.46889547186,26382.9483707152,0,91,0,183,42,0,0,0,3,1,0,0,8,13,4,0,7,3,1
7133,2054.2588883325,26802.9654481723,0,151,0,243,29,0,0,3,9,2,0,2,0,25,12,4,4,2,2
7134,2081.63659266257,26274.2207526374,0,639,6,675,2,2,0,0,2,3,0,1,10,42,27,1,20,0,1
7135,2417.81274421401,26379.9278629396,2,130,4,349,184,1,0,0,91,8,1,0,71,94,19,1,38,7,5
7136,2507.70357300397,26070.655932951,3,200,6,282,72,1,0,2,25,6,0,0,7,36,10,1,15,7,3
7137,2879.73924731183,26144.0741935484,0,140,15,683,427,1,0,0,95,32,2,0,128,80,33,4,69,5,1
7138,3658.52234636872,26665.969273743,0,188,1,431,42,0,0,0,7,6,3,1,2,11,12,6,7,0,3
7139,4069.95685111989,26333.1610671937,0,73,1,96,5,0,0,0,4,6,0,0,7,43,7,13,8,4,2
7140,4660.78454020435,25926.2478898267,0,70,1,162,154,0,0,1,47,38,0,0,0,1,2,1,4,1,2
7141,4796.85815602837,26080.1183277342,0,4,0,85,277,1,0,1,83,98,0,1,0,0,2,4,6,0,5
7143,5069.30063041765,26647.3687943262,0,53,0,91,14,0,0,6,2,0,0,3,0,5,1,1,7,0,9
7144,5707.99417604236,27143.0144275314,0,160,0,152,7,0,0,0,8,5,0,0,1,16,2,1,0,2,2
7145,5705.90177133655,26081.5140901771,1,149,0,238,12,0,0,4,7,7,1,4,16,2,13,4,13,3,7
7146,6021.2,26047.2829431438,0,178,1,284,7,1,0,6,14,2,0,3,16,3,8,3,19,7,16
7147,6776.57388392857,26285.1214285714,0,35,0,28,304,2,0,0,52,13,0,0,10,57,3,3,0,0,0
7148,6985.75777103867,26236.1885898408,0,101,2,78,240,1,0,0,105,23,0,2,4,47,12,7,0,0,0
7149,7050.40788370143,26598.2706178362,0,99,0,138,33,4,0,1,97,11,0,2,0,25,10,10,0,0,0
7150,7215.55257731959,26072.0907216495,0,103,1,105,244,0,0,2,151,9,0,0,4,62,7,6,0,0,0
7151,7847.90293678447,26795.3200597312,0,80,3,122,5,0,0,1,1,2,0,1,11,38,4,1,8,2,1
7152,7874.15502273667,26043.3352625052,0,514,0,710,15,0,0,2,2,7,1,2,3,94,10,2,19,7,7
7153,7940.20864723223,26085.2125777923,0,512,1,580,20,1,0,1,1,8,0,0,2,67,3,0,15,9,5
7154,8146.83766233766,26045.7532467532,2,255,19,470,45,1,0,2,11,7,1,3,17,75,11,4,22,46,6
7155,8154.67473884141,26354.3304843305,0,99,5,387,87,1,0,1,5,11,0,2,38,54,6,2,14,32,4
7156,8195.35204855842,26278.7824987355,2,126,13,509,22,0,2,2,6,15,1,0,9,40,12,0,32,36,8
7157,8522.6644649934,26477.7899603699,1,54,1,222,117,0,0,7,18,7,0,3,41,6,13,3,10,8,0
7159,8709.64641885766,26786.1337262013,0,39,1,191,175,1,2,5,42,20,1,0,54,34,13,3,13,31,2
7160,9365.4612579763,26498.4083865087,1,2,0,41,45,0,0,5,9,1,0,2,14,32,3,3,2,0,0
7161,9603.66391941392,26080.5427350427,0,168,8,400,56,1,0,5,33,31,0,0,36,118,28,4,16,3,4
7162,9824.58491803279,26268.9249180328,1,195,9,327,245,1,1,0,81,14,0,0,60,92,17,0,32,10,5
7163,9921.61887047684,26601.5228271897,1,151,7,301,82,0,0,1,22,4,0,2,9,32,17,2,21,8,4
7164,10023.3916870416,26008.84400978,0,71,12,190,54,0,0,2,15,13,0,2,109,47,7,1,5,11,1
7165,10075.4269722814,26773.9392324094,0,17,2,52,0,0,0,1,0,1,0,1,1,10,0,0,3,0,0
7166,10523.234858111,26850.6315120712,1,110,3,221,28,1,1,48,25,15,0,1,108,63,53,0,25,5,4
7167,10545.0298065984,26190.8812286689,0,48,0,27,78,0,1,0,10,5,0,2,9,29,6,0,2,9,4
7168,10680.1450309082,25956.7876842606,0,24,0,65,28,0,2,0,9,3,0,3,7,24,2,1,2,2,0
7169,10917.2009111617,26401.4444191344,0,25,0,2,6,1,0,0,54,4,2,2,14,26,4,0,1,0,0
7170,11053.0024489796,26507.2854421769,1,70,4,96,10,0,1,1,14,0,0,2,80,45,7,2,11,2,0
7171,11228.1764705882,25980.7662745098,0,183,1,205,1,0,0,0,3,1,0,0,8,3,3,0,6,0,5
7172,11333.8779544478,25979.6733992265,0,89,0,203,32,0,0,1,3,5,0,0,6,6,9,0,8,0,2
7173,11553.2296689824,25947.5140988966,1,78,2,300,159,0,2,2,30,22,2,1,27,10,13,2,18,2,4
7174,11583.5791404612,26657.7358490566,0,89,0,124,0,0,0,1,0,2,0,2,1,3,6,3,2,0,0
7175,11676.6127366609,26589.9199655766,0,94,0,139,1,0,0,0,0,0,0,1,2,1,2,1,1,4,1
7176,11688.1345326555,26288.8732890106,1,150,3,215,34,2,0,2,3,1,1,1,1,10,11,2,5,4,4
7177,11833.2772689425,26543.8726061615,1,121,9,199,64,0,0,0,21,3,0,2,5,3,12,2,10,5,2
7178,12007.5722580645,26630.0541935484,0,108,11,270,51,0,0,3,10,2,0,3,25,14,12,3,12,2,4
7179,12179.5018510901,25965.1242287125,0,144,0,126,45,0,1,1,6,2,1,0,4,21,8,2,9,0,0
7180,12202.8901098901,26451.8554522401,0,21,3,112,34,0,0,2,8,1,0,4,15,16,2,4,2,0,1
7181,12541.392921147,26320.4386200717,0,88,11,158,2,1,2,3,2,2,0,1,8,14,5,2,8,7,0
7182,12565.3394247039,26059.5583756345,1,250,6,375,301,1,0,6,106,17,0,3,32,62,41,4,50,19,7
7183,12552.107331572,26488.320673712,2,103,14,150,8,0,1,1,4,0,1,1,26,9,4,3,17,6,6
7184,12658.7509433962,26641.9132075472,0,155,29,371,13,0,0,4,7,0,1,1,26,16,9,1,16,6,1
7185,13025.4677565849,26792.5858310627,0,132,18,299,297,0,0,0,20,35,2,0,68,57,26,0,10,3,3
7186,13277.7380747374,26362.0013776477,0,344,3,384,10,0,0,0,1,0,0,0,1,52,4,0,3,28,2
7188,13604.5863727455,26771.5887775551,0,51,12,202,4,0,0,0,4,6,0,0,40,14,10,0,2,2,2
7189,13784.8721988796,26692.9779411765,0,59,9,251,10,0,0,1,6,2,1,0,40,6,3,1,2,5,1
7190,13929.0546831183,26224.5869321368,0,74,0,196,0,0,0,0,1,1,0,1,8,3,4,0,5,0,0
7191,13962.7373078714,26340.5817419655,0,67,1,125,4,1,0,0,1,0,0,2,2,1,5,1,3,0,0
7192,14093.3777032066,26070.3001491424,0,171,4,189,14,0,0,0,0,2,0,0,3,5,3,0,7,3,0
7193,14145.3232126832,26744.1951839665,0,173,30,407,3,0,0,0,0,0,0,0,41,20,13,2,17,8,4
7194,14195.8513942817,26229.6251323685,0,123,0,127,31,0,0,0,1,2,1,0,6,6,10,1,9,2,3
7195,14436.1396923077,26020.9203076923,0,90,0,177,1,0,2,0,1,2,3,2,25,3,8,0,5,0,4
7196,14550.8222314738,26129.6419650291,0,88,1,205,18,1,1,0,0,4,2,0,47,4,6,0,4,0,1
7197,14577.227620505,26300.2096403979,0,35,10,123,151,0,0,0,1,9,1,1,56,10,11,2,9,0,4
7198,14641.147654321,25999.8069135802,0,68,0,147,4,0,0,0,0,1,0,0,6,1,2,0,2,0,0
7199,14650.2113970588,26243.2495404412,0,56,4,164,14,0,0,0,1,1,1,1,17,2,1,1,5,0,0
7200,14713.7082207642,26698.3828637592,0,21,5,58,12,0,1,1,1,2,1,2,6,4,4,2,5,1,2
7201,14830.101260126,25932.0513051305,0,79,2,134,1,0,0,1,0,1,0,0,27,4,3,0,4,0,3
7202,14866.7102382486,26786.7559562138,0,71,18,133,4,0,0,0,0,0,0,0,2,9,2,1,5,0,0
7203,14896.7601566324,26305.9388154674,0,51,3,110,1,0,0,0,0,2,0,0,1,3,0,1,7,1,0
7204,14905.1620087336,26440.4934497817,1,82,2,125,1,0,0,0,0,0,0,0,2,10,2,0,2,2,0
7205,14950.4096558317,25993.4875717017,0,58,7,153,1,1,0,1,1,7,0,1,21,13,3,2,13,0,0
7206,14954.923284711,26268.2528363047,0,83,0,205,0,0,0,0,0,1,0,0,14,10,2,2,6,1,0
7207,15222.7566975158,26501.2464685826,0,100,26,490,133,1,1,0,33,7,1,0,148,46,27,1,9,6,1
7208,15268.7915455746,26756.4689564069,1,161,34,356,133,0,0,0,16,4,0,0,137,66,8,0,12,10,2
7209,15283.9350736278,26017.9491298527,0,70,5,157,7,0,0,0,1,3,0,1,10,15,1,1,5,2,0
7210,15347.5269662921,25982.4382022472,0,112,12,234,83,0,0,0,12,1,0,0,50,22,8,0,12,4,3
7211,15467.4182424917,26343.3609566185,1,23,3,74,2,0,0,0,4,0,0,0,2,8,2,0,5,0,3
7212,15600.451437873,25917.3792729246,0,46,11,103,2,0,0,0,0,0,0,1,10,5,2,0,2,0,0
7213,15662.2381997805,26310.6451701427,2,73,8,156,3,1,2,0,2,1,2,1,6,5,3,0,8,2,2
7214,15668.2186907021,26436.8420303605,0,62,1,90,19,0,0,0,3,1,0,1,1,3,4,1,7,1,0
