Xpos,Ypos,BABAM1,KDM5A,GAPDH,LMNA
17874.7601108937,8847.77723418134,12,14,707,235
17902.0501972033,8986.61204732879,6,11,507,155
17969.6691785983,8754.09495101733,1,1,241,105
18016.3366058906,8404.69191210846,2,2,338,100
18028.2785793563,8651.06326304107,8,5,487,229
18320.6662234043,8419.27872340426,9,8,1108,237
18532.4077380952,8998.17219387755,5,5,609,242
18601.013684744,9052.87886467309,5,8,472,166
18729.0477369962,8499.43571267732,12,11,667,346
18834.5501506672,9107.27938011192,7,3,586,123
18974.5820089002,9037.95390972664,10,7,558,154
19058.4936288089,8577.59778393352,12,10,890,469
19089.6799721513,8746.51125551172,9,11,651,370
19153.4236474695,9097.55671902269,16,4,602,230
19194.5257683215,8867.02458628842,14,13,833,217
19310.8746867168,8627.07368421053,3,9,778,236
19391.1640939597,9113.65369127517,4,6,402,140
19494.6059431525,9226.95348837209,4,4,388,199
19504.8557145658,8385.53460105862,5,7,343,41
19570.5112429731,8599.92785758901,8,4,651,248
19612.3429092567,8379.43661650707,1,2,169,21
19643.0067283431,8956.6291000841,13,3,527,195
19675.9074255806,8823.92934249264,6,2,271,82
19680.0574339972,9212.03427512737,2,3,295,134
19799.0965909091,9086.61232517482,6,6,384,147
19832.9894840618,8964.06999671377,10,9,487,261
19837.5235482396,9164.42844078647,4,3,249,71
19921.0223501524,8454.02946156451,17,9,820,380
19965.3455578512,9111.15030991736,9,4,299,131
20010.1076644874,8801.57476700515,22,15,878,405
20035.2241860465,8950.26744186047,2,4,323,133
20105.7769817425,8565.44996533395,18,13,963,378
20152.3250291942,8874.81782794862,16,6,637,264
20150.50997151,9214.88509021842,5,6,536,176
20185.5793770789,8449.9425461143,16,12,922,439
20338.7741679873,8469.96117274168,10,6,515,236
20361.7318548387,8344.2127016129,1,0,65,26
20359.7806191117,8425.58479138627,14,9,202,116
20369.4084507042,8344.08873239437,4,8,206,106
20450.9350558659,8816.77688547486,5,4,322,126
20643.3596713022,8358.60587863464,29,11,673,373
20686.6732275557,8796.17674231774,17,23,782,381
20774.0323193916,8974.19919729616,19,15,650,256
21004.0469247084,9128.33244962884,9,9,501,210
21085.5702961063,9111.8463511308,20,13,640,284
21146.1631382316,8675.43244084682,20,11,742,367
21162.2030769231,9169.016,9,10,405,131
21251.3893256103,8758.60053785685,22,20,841,350
21252.8936279548,9065.58761562179,18,22,699,286
21319.7053615347,8875.60772257747,15,13,606,297
21701.5204117237,9294.37927424983,14,7,875,224
21850.2606911447,8740.87192224622,16,12,779,281
22484.2520735665,8467.49657410746,20,11,487,209
22499.177344782,8537.99768824307,19,22,590,238
22692.6556122449,8841.74362244898,13,6,704,219
22687.7168533472,8465.0661630633,14,11,813,383
22685.3636862315,9021.73066374109,11,3,499,164
22697.4458483754,9169.79602888087,8,7,677,214
22758.4300411523,8989.35185185185,6,2,501,136
22768.4220021224,9122.58790237,6,7,481,138
22903.0607902736,8725.19706180344,16,10,910,287
22921.8644560791,9240.47353112275,3,1,402,41
22969.7468895801,8963.25777604977,22,11,983,326
23049.094047619,8466.92023809524,17,12,1091,321
23090.263666216,8920.8815916554,17,15,687,229
23173.8824427481,9079.07175572519,4,4,341,74
23336.1908669283,9152.35925793792,3,5,465,112
23432.2993971869,8545.10381781648,14,6,1065,147
23452.0636397469,8997.2028284332,3,3,213,66
23527.7301848049,8747.45338809035,7,1,482,143
23530.8408723748,8858.51777059774,6,2,232,141
23605.608147837,8830.20705585888,6,1,259,164
23620.0852625635,8910.77131564088,8,7,441,194
23727.8548812665,8728.10158311346,2,1,218,77
23724.2768211921,8641.88278145695,1,2,247,78
23749.3317403425,8907.13142174433,10,4,459,279
23808.0758441558,9056.04571428571,1,2,265,86
23833.8175257732,9176.14501718213,6,6,368,137
23841.6656370656,8886.60231660232,1,0,47,0
23842.9982394366,8994.78579812207,6,1,197,80
23855.2361460957,8719.19206549118,0,1,194,51
23883.5614296351,8803.32017870439,1,3,176,33
23930.7862190813,8725.83981154299,5,2,207,113
23946.1984251968,9218.78543307087,2,3,307,47
24011.2653778559,8761.13181019332,2,2,303,101
24011.2528621205,8462.41961174714,2,0,480,95
24018.7099056604,9361.9929245283,12,9,1169,225
24044.605704698,8657.47147651007,8,1,423,170
24083.3108836207,8530.50754310345,6,3,294,115
24128.9111608809,8767.8085106383,8,3,501,128
24151.7118707739,8637.80127723516,13,8,452,168
24183.0042330175,9111.6988510381,5,0,493,130
24222.5942156004,8516.67397020158,14,11,525,237
24311.2735236859,9070.6877027904,11,3,539,177
24440.9085183958,9153.53629433212,5,1,326,64
24456.3054277829,8478.5639374425,16,15,652,256
24506.3244107072,8911.49700359568,5,1,464,156
24536.645609853,8802.11601112436,13,5,666,243
24557.4407665505,8431.32142857143,6,1,708,209
24563.8613107822,9140.23932346723,10,4,524,158
24656.3880998081,8561.19462571977,5,5,601,159
24763.723745105,9052.75400498398,6,7,452,208
24780.0173364854,9165.57341738902,11,6,526,172
25015.228030303,8543.44659090909,15,11,792,230
25053.3544161677,8941.94498502994,5,7,417,103
25082.0025641026,9057.76923076923,7,2,383,75
25177.7505651846,8555.40655614167,12,14,684,270
25203.1422366992,8959.97122692725,15,8,553,129
25237.2995995632,9024.20131052057,9,3,295,24
25289.1740220662,8752.36208625878,13,11,599,215
25339.9178947368,9169.17663157895,6,5,375,33
25349.2378432855,8592.26329050139,19,14,689,126
25418.9659624413,8995.25391236307,5,11,527,191
25559.2411616162,9176.8134469697,17,10,754,119
25679.9567697388,9662.65655959171,5,7,332,125
25724.4010025063,8674.57794486216,11,6,664,151
25823.8658989599,9063.75334323923,17,13,643,139
25888.7656565657,8801.2595959596,16,13,600,136
25910.4454739843,8445.25374198147,0,11,749,163
25929.5502069266,9013.0890873448,10,12,575,142
25986.7113443682,8750.4836495761,9,7,410,92
26016.9489690722,8572.50902061856,15,11,969,210
26155.9664226205,8868.77253218884,11,9,531,153
26223.9228955435,8623.98396604574,10,7,866,211
26251.4371907118,8752.10525314046,16,5,582,177
26298.6709994223,9108.50866551126,5,2,317,88
26333.2177227251,8899.91662696522,4,4,347,161
26353.7947882736,8370.14471847371,4,5,911,163
26413.6550745209,8601.94854506742,5,4,733,233
26502.1382836816,9152.48065807025,7,6,451,92
26630.5349954254,8613.53430924062,2,7,1097,282
26564.1591989138,8507.87576374745,2,6,579,155
26650.5580301129,9198.123902133,3,3,378,49
26746.5277505393,8786.97999607766,10,7,1052,294
26759.89394387,9182.69217134417,5,2,519,63
26811.1667854597,8892.06022808268,5,3,505,119
26823.465607087,9020.66258467952,3,5,510,158
26903.7046046916,8877.80147697654,14,10,549,150
26924.7520510483,8550.14175022789,9,13,665,219
26954.9241666667,8414.5,6,4,420,154
27061.1224315069,8509.51369863014,6,8,607,136
27176.2890365449,8354.91279069767,6,1,383,207
27280.7818666667,8408.89653333333,6,3,412,279
27340.475828111,8616.16069829902,12,4,762,260
27360.0059012876,8492.37285407725,3,1,316,152
27365.6152667075,8811.73329245861,13,5,666,231
27369.8918570969,8959.94303186353,12,13,771,204
27471.9621052632,8492.29789473684,2,1,449,128
27566.7212150512,8902.31665458061,14,4,974,230
27553.2959285005,8642.60054617676,2,2,487,132
27551.8151750973,8746.51111728738,8,8,491,173
27562.6185845489,8513.24797406807,2,0,254,125
27654.1702564103,8502.73948717949,0,2,311,26
27736.2863416776,8612.24989020641,5,4,470,132
27728.5544483986,8346.12170818505,1,0,331,40
27759.961884595,8803.94917946003,11,11,663,223
27792.3811121764,8725.16251198466,10,6,480,155
27840.0771533089,9252.94047223146,10,7,539,217
27998.2826948481,9213.25396301189,8,10,476,62
27996.1670272609,8689.80441367373,7,3,639,160
28180.7850940666,8754.03473227207,8,9,382,180
28239.3004926108,8622.88311688312,8,2,463,184
28389.7496448864,9174.17933238636,8,3,383,136
28416.9571805007,8921.33498023715,14,14,668,293
28683.8146911519,9056.39632721202,8,5,559,46
28731.5985431,8640.06110886281,9,8,389,119
28790.5229050279,8778.47374301676,11,7,446,177
28814.9490072202,8655.68546931408,7,6,308,111
28871.9245655608,8727.22590837283,13,14,692,271
28896.2639751553,9179.84028393966,13,10,776,138
28932.9866611088,8413.95414756148,3,5,243,70
28929.2673041894,8483.09335154827,7,4,402,147
28954.0248211418,8613.4753978683,11,12,633,222
29069.7540370813,9054.192284689,23,18,1048,351
29042.4639733444,8493.03831736776,6,15,464,143
29071.0982187036,9198.75482434438,1,6,455,109
29088.6373716632,8421.61519507187,16,11,461,213
29139.6195540309,8879.33653516295,10,13,574,205
29225.7358113509,8742.28237410072,13,31,537,90
29334.8489979267,8682.549585349,21,40,933,117
29394.2316629339,9236.44722844345,15,10,569,204
29546.4131455399,8928.57959880495,9,15,547,112
29634.9210431003,9041.28866352771,1,0,305,46
29725.3751138641,8782.53142648934,16,11,561,195
29706.1985417835,9021.83062254627,1,0,180,9
29735.4640028798,8968.19078473722,10,13,585,101
29830.4379237784,9260.54781388824,9,7,533,108
29886.6940597107,9127.79778393352,3,4,398,61
29976.3684945164,8995.92203389831,4,6,359,57
30011.4637462236,8895.72759315206,5,16,554,65
30071.5833513047,9108.79038171231,4,3,311,38
30108.6953667954,8899.79806949807,8,13,367,59
30143.7036199095,9188.3399321267,3,1,182,30
30148.0163934426,8510.06604215457,7,7,549,91
30227.7339121553,8580.71859039837,4,5,511,97
30226.940464666,9130.72458857696,4,7,287,23
30231.2433962264,8486.33283018868,4,2,436,94
30301.6095459065,9013.81703679152,8,10,577,48
30383.8037593985,8362.26240601504,4,6,447,105
30426.3821827998,8638.47551099113,7,4,588,68
30499.9186800236,8412.48320565704,0,4,441,89
30510.0488968396,8925.5053667263,28,13,1709,249
30742.9253545658,8590.47325205275,0,1,125,33
30543.6388300127,8489.73251377702,1,2,491,164
30721.6089860352,8620.42380085003,1,7,451,141
30760.7828850856,8565.46748166259,2,2,225,45
30776.2271202683,8406.01653090561,2,2,615,190
30852.3701640359,9068.42835035593,14,2,524,150
30847.8893499308,9208.13070539419,8,11,576,121
30872.8316679477,8723.2909300538,4,4,484,166
30908.9925558313,8658.91273779983,5,5,645,188
31038.493733214,8496.2654431513,0,0,358,31
31123.5141990626,9275.82933553901,6,6,740,117
31189.4236977256,8577.88811445341,0,1,708,143
31268.1749305831,8751.28480761603,2,0,266,34
31317.4200260078,8475.18942349372,0,0,223,22
31421.0906775344,8386.81558838513,3,3,344,57
31600.4612418049,8774.76552256074,3,3,166,66
31529.7108977979,9216.39328063241,11,15,808,103
31558.1833576642,8501.28496350365,5,8,482,93
31565.1065540812,8759.46039404905,8,3,363,125
31638.0864090317,8790.73469387755,5,4,267,113
31667.200916461,9068.08248149454,7,8,404,92
31699.493728223,8620.96132404181,22,16,689,247
31728.9958402662,8474.49750415973,1,2,184,30
31741.6746490504,9060.21635012386,4,2,118,41
31796.4854062582,8886.07572968709,7,9,381,92
31802.944486692,8444.69733840304,4,0,378,91
31809.7732954545,9057.54943181818,2,5,215,12
31858.6208576998,8766.99415204678,8,7,560,182
31896.9613412229,8632.97593688363,12,6,675,216
31966.1687691783,8787.90828503239,18,8,498,146
32017.1421715657,9079.13437312537,21,29,1266,78
32025.4253931722,8878.97123130035,16,3,639,131
32051.146015661,8618.452326117,6,6,542,158
32277.756122449,8775.80969387755,9,4,420,177
32483.8136928204,8862.38382308391,6,3,519,157
32929.9411003236,9229.00906148867,10,10,583,167
33066.3291139241,8790.85798085829,13,6,705,265
33178.3168767507,9084.71113445378,3,5,515,141
33207.1325826371,8877.49763893934,7,9,437,112
33222.9336399474,8363.03482260184,4,6,446,57
33260.3487348735,8436.18921892189,3,4,473,138
33275.8247845712,8603.52523594584,8,3,706,193
33333.7325184764,8751.34422967595,7,1,622,181
33472.178,9179.29866666667,3,0,448,124
33794.0489675516,9133.71327433628,21,0,1201,403
33839.9827383288,8611.8054138878,5,0,196,91
33849.6058217101,8547.80836870831,11,0,496,173
33989.3381734428,8977.20789104747,19,0,1008,288
33972.1879562044,8637.88959854015,8,0,450,208
34171.7724421371,9087.57754704737,9,6,637,190
34240.8418491484,8939.00892133009,4,3,451,137
34321.0281359906,9043.38374364986,3,6,392,79
34615.7568389058,8640.99027355623,8,3,190,95
34646.3157894737,8537.1833030853,5,3,695,185
35139.937117059,8963.86552724927,3,13,545,169
35228.935302917,8962.99626028422,7,6,458,152
35233.3423967774,9145.46962067808,1,4,340,128
35321.8921035458,9024.26256254079,5,6,331,93
35429.9831483765,8984.80394574599,5,5,228,77
35458.9419191919,8895.96753246753,3,1,226,68
35472.2013306335,8508.83743129881,12,6,879,334
35551.7483870968,8912.00161290323,6,3,339,192
35735.0829377967,8396.95203597302,12,6,877,424
35890.2317039492,8804.22700911351,16,5,886,310
35906.2442567568,8982.81486486486,18,9,1009,309
35946.5927518427,9213.94471744472,3,4,411,115
36019.5613954556,9095.08997016296,11,5,686,263
36005.659221902,8354.34582132565,1,0,271,26
36047.4234813084,8913.23218457944,10,10,544,107
36060.5320284698,8495.69276393832,2,2,360,45
36165.0997101449,8435.8484057971,21,8,586,223
36162.564404062,8521.84446819882,11,7,800,185
36377.7001853568,9139.63392029657,1,5,292,42
36495.4117171717,9182.59919191919,5,8,515,91
37003.7028697572,8999.54525386313,0,2,159,32
14.7917293233083,9514.05112781955,4,12,618,115
151.518492176387,9661.02655286866,39,26,1196,337
359.045815801777,10166.2543244507,6,3,729,237
657.312436289501,9289.32772680938,1,3,223,52
696.802649006623,10598.7046357616,5,4,333,119
727.226875,9279.7275,7,5,441,82
822.381246490736,9887.04997192588,5,4,393,96
927.077699736611,9661.23002633889,1,2,291,81
1098.39538819547,10058.6291516818,2,5,453,76
1187.69463601533,9744.60574712644,3,6,296,85
1209.2047008547,9973.77307692308,8,3,294,59
1225.34597341673,9340.78498827209,2,4,391,144
1276.45029821074,9661.03843605036,6,4,380,131
1296.21200671704,10061.13434089,2,2,290,37
1303.60835913313,9452.69917440661,6,3,197,80
1345.1291810842,9527.60726643599,6,3,235,125
1352.81382978723,9627.74231678487,6,4,339,137
1396.84968277208,9314.60663738409,5,4,447,200
1394.87229588276,9453.75505931612,2,3,252,138
1422.79473401397,10025.531972058,10,1,376,85
1452.04149797571,9880.61740890688,6,3,355,83
1483.32507082153,9784.97875354108,9,2,364,118
1522.81654846336,9479.2170212766,3,2,275,64
1533.56573705179,10082.2373363688,5,5,429,66
1566.97855227882,9934.38873994638,7,3,332,61
1602.46666666667,9465.70888888889,2,7,843,238
1616.33493846977,9593.92081326913,5,9,547,211
1629.78479125249,10152.8692842942,4,4,416,62
1726.05516673528,10136.45491972,2,3,350,36
1732.90526315789,9926.4375,4,5,363,101
1811.57856857257,9572.17073170732,1,5,516,146
1889.7997338656,9393.27811044578,3,2,637,137
1915.10108958838,9528.08171912833,4,5,326,134
1932.4225996081,10175.4121489223,5,3,426,89
1974.08360337006,10098.185353208,4,4,294,83
1965.59243085881,9266.56622998544,7,7,376,88
1981.03678474114,9433.59128065395,4,4,351,91
2009.65318882868,9576.39683201334,6,0,291,80
2057.1432038835,9657.93883495146,5,5,297,81
2147.5829650462,9969.0903977501,2,5,349,75
2159.20778364116,9422.05474934037,9,6,487,112
2189.91962421712,9711.91475295755,6,4,307,125
2191.42844324809,9485.40601166442,7,4,309,67
2223.89479768786,10142.221194605,3,3,353,64
2228.69305263158,10039.1061052632,3,2,262,42
2241.32846715328,9327.76179455225,7,5,516,139
2290.87202625103,9810.94339622642,6,3,296,125
2297.75435684647,9678.30165975104,5,6,327,130
2294.84309133489,10003.8415300546,7,5,289,97
2383.59379689845,9297.84292146073,8,6,685,162
2608.24685242518,9438.8701754386,17,10,1067,203
2702.45054945055,9446.96111580727,7,5,709,107
2752.94520547945,9973.02583170254,6,2,346,133
3099.47034438776,9326.19196428571,12,10,637,129
3199.68273542601,9985.94338565022,9,7,630,194
3304.80745614035,9409.50964912281,7,9,676,181
3434.67515485203,9479.30006882312,2,2,305,71
3522.7724523034,9853.20451372731,16,11,831,283
3508.22701879126,9501.76383951244,1,1,251,49
3538.73703366697,10173.6002426448,3,3,658,153
3532.70387096774,9642.84967741936,0,1,257,81
3602.40660501982,9727.61505944518,3,10,583,198
3597.9022556391,9597.24638519375,1,0,255,86
3603.16304985337,9478.82228739003,1,3,368,82
4013.15552099533,9486.50466562986,2,3,245,71
3794.1006097561,9503.22212543554,4,6,420,85
3919.73231058234,9783.29868503444,16,9,481,204
3928.88686131387,9498.61861313869,4,5,319,117
3984.06986133052,9702.78953835352,9,8,325,182
3963.60834298957,9427.76187717265,5,7,459,147
3991.36958333333,9956.45083333333,12,6,435,94
4000.66839378238,9842.27979274611,5,6,470,170
4012.85350089767,9305.83734290844,4,9,334,102
4094.81012658228,10080.8955696203,13,15,501,161
4124.17694306638,9902.36286321758,7,6,341,85
4131.491962981,9742.54797856795,8,8,440,250
4148.63063304721,9394.26877682403,11,9,663,256
4151.64816360601,10027.5133555927,7,3,236,82
4199.40299401198,9840.29880239521,5,7,390,152
4233.64025356577,9337.46381405177,4,2,287,108
4280.26076199901,9478.25531914894,5,9,651,274
4302.67341549296,9657.94806338028,0,4,298,100
4389.29905613512,9453.22950819672,6,6,541,176
4401.24019957234,9594.22523164647,6,9,457,152
4466.15042372881,9666.52754237288,8,12,486,180
4479.26590538336,10468.6973898858,2,0,113,83
4510.42586352148,9983.60446503791,6,5,373,64
4552.66921898928,10071.0581929556,1,0,111,8
4641.27066603684,10051.0916391119,1,3,217,46
4764.79408418658,10120.0163064088,3,10,373,115
4812.05610098177,9509.26332398317,2,4,290,102
4821.45059101655,9924.60141843972,4,4,262,53
4819.08663101604,9372.3256684492,2,1,349,113
4930.58566308244,9311.1605734767,4,5,213,38
4942.66176470588,9532.89083710407,3,10,305,96
5015.14903846154,10175.5793269231,1,0,266,53
5078.92482422931,10064.4710654408,5,4,213,60
5119.94937343358,10141.4796992481,4,5,297,58
5243.67123287671,10106.844628695,2,2,135,25
5322.51506849315,9996.30456621004,7,7,318,94
5693.04814004376,9502.47957695113,19,13,646,224
5749.76915271436,9349.75799086758,3,3,345,133
5908.67932628798,10055.2252311757,1,8,347,103
5930.91111898017,9410.16182719547,14,5,800,231
6122.27111303595,9445.48938934604,8,2,803,163
6123.53491556367,9690.28023733455,12,6,368,161
6208.12606837607,9683.02863247863,8,3,393,127
6213.49759450172,9879.66048109966,7,9,605,183
6362.69731182796,9333.0376344086,11,2,980,216
6473.6762541806,9523.36287625418,10,6,677,180
6515.01231838282,9760.53758686039,9,10,624,203
6634.22405271829,9573.27314662273,13,14,706,310
6661.37743902439,10176.4530487805,6,1,387,120
6823.80570613409,9739.23366619116,13,20,501,267
6841.06903431764,10089.9313647247,6,3,378,39
6849.67293109133,9845.41081437521,18,10,565,221
6855.22837665104,9435.69024286323,12,15,730,195
