Xpos,Ypos,LMNA,KDM5B,GAPDH
29201.3351903435,10312.823274528,26,0,387
29731.5445816187,10392.3854595336,152,0,494
29957.7980151781,10231.4302393462,90,0,447
29992.7452202826,10291.319201995,56,0,401
30084.0474525475,10750.3061938062,103,43,667
30482.3556,10710.2928,135,1,488
30504.9159430358,10824.8919763807,76,2,282
30523.9100412655,10574.4536451169,129,0,495
30538.7251101322,10470.350660793,80,1,454
30576.5967903711,10290.4237713139,52,0,389
30690.8715801228,10261.8090452261,21,3,240
30842.7532051282,10565.2820512821,122,4,531
30877.4854522454,10443.2232764073,46,1,297
30911.6856304985,11108.4046920821,59,3,265
30945.6708487085,10382.9217712177,31,0,248
30953.3417650365,10907.8150646431,99,4,400
30979.7243816254,10772.1731448763,89,8,309
31015.7231201687,10390.372452565,81,1,201
31039.4929643527,10835.882739212,110,0,272
31054.4840386043,10526.6124721604,44,1,349
31092.0464114833,10312.9717703349,34,0,272
31103.1802290536,10707.2447257384,68,5,286
31113.2569474134,10631.1902522445,98,4,526
31140.8221686747,10831.9378313253,74,4,274
31256.9106067624,11060.1301528485,108,8,351
31369.010163082,11025.9780193808,57,1,386
31639.1916839917,10422.5933471933,100,10,376
31645.662145871,10523.4237492465,135,22,607
31677.5967468655,10803.124025754,195,1,645
31710.8637835338,11074.3057354302,134,6,420
31731.5534525061,10882.1321416053,65,3,293
31730.1232020013,10949.2288930582,116,7,465
31727.5791001451,10250.5079825835,82,11,419
31841.6106557377,10876.9868421053,186,2,479
31836.8477699963,10272.1806118688,76,9,472
31986.5747487437,10572.3096733668,270,19,1053
32017.9498980484,10221.5575298573,64,5,378
32061.8920555753,10940.9184182401,112,2,391
32093.0263288624,11115.0104321908,163,1,897
32135.3762157383,10765.6956233422,156,6,618
32212.6047109208,10574.2501070664,101,4,560
32238.7465753425,10755.8869863014,150,9,581
32286.4822150364,10619.3569118836,30,0,244
32304.8496503496,10714.341958042,49,3,199
32362.7518463811,10645.2555391433,91,2,533
32500.3220463747,10553.3934486566,147,9,509
32620.7102177554,10764.5413735343,128,10,346
32772.8513562387,10484.3016274864,82,0,406
32810.4645247657,10578.6165997323,58,4,226
32829.8441558442,10675.5904095904,112,1,423
32916.748427673,10726.9226415094,117,0,386
32941.0465496121,10655.1216823193,163,3,524
32954.6829855538,10228.1488764045,35,2,409
33087.6915106344,10235.1561534266,110,2,551
33096.5125145518,10886.1839348079,99,0,500
33140.1145926589,10498.3567591764,162,2,612
33175.3407714377,10308.3927319095,78,0,487
33248.3443324167,10509.4650168042,79,3,554
33395.4011850819,10339.1693970024,134,9,520
33507.4471794872,10641.1676923077,192,27,713
33553.9205529954,10744.2982488479,113,2,686
33575.0894704808,11007.1122945831,214,5,780
33632.0007864727,10215.915454188,119,2,560
33699.7536427415,10595.5782514841,48,3,265
33765.1080597015,10509.7856716418,134,11,653
33980.2009446114,10320.4358093602,50,0,628
34058.4424522846,10220.5124349335,5,0,209
34101.4145669291,10609.6854330709,174,7,850
34268.8816654492,10188.2812271731,54,1,418
34677.7769284225,10409.9666435024,218,1,1240
34783.2038970077,10570.5709812109,131,5,583
34800.0579160344,10741.3361153263,102,6,387
34929.8320087695,10906.7445875582,149,7,563
34949.5910714286,11098.4375,51,0,575
34951.0808823529,10646.0013130252,137,1,670
34975.7934579439,11000.3691588785,81,1,315
35055.7965725167,10839.8156140908,70,7,473
35172.8440860215,11063.2995391705,142,9,655
35213.3511904762,10331.5673558897,76,1,396
35224.4733434882,10752.2654226961,150,9,406
35267.4650905061,11417.6398226819,67,3,456
35270.6242811502,11338.3686900958,161,3,926
35282.6126126126,10654.901992902,56,1,225
35433.8270652523,11053.6522018644,129,2,577
35487.0424908425,10692.8758241758,157,5,442
35540.2347188264,10834.5706601467,85,2,280
35586.4371047084,10915.2241742797,95,0,283
35642.221107395,10710.0520252694,121,1,329
35782.7040376323,10946.9686397491,130,3,587
35790.950295858,10255.8934911243,105,1,462
35867.7805365297,11025.0499429224,183,15,863
35958.4657906661,10713.466545839,463,21,1510
36058.6792694649,10436.4905479013,181,1,650
36456.6530612245,10515.7741496599,128,23,529
36471.7830775612,11104.6980506014,112,0,302
36577.8768880612,10798.5752120836,325,11,1240
36516.2175893483,10463.0017519271,135,22,570
36601.9109495684,11088.0854157201,185,4,391
36835.4265046296,11059.5483217593,131,2,823
36848.7276446523,10901.6694915254,275,4,711
36880.8898231371,10534.6897651493,85,2,607
36918.7528360261,10834.3877621176,194,4,758
36982.6309213951,10649.7477876106,118,2,546
37006.3416536661,10787.0787831513,94,2,478
12.9219968798752,11875.9797191888,64,1,291
136.154778887304,11509.43319068,104,11,367
307.843423799582,11880.6796566922,76,3,341
335.918790752816,11141.8138707765,133,3,512
621.732529265697,11994.7378503015,98,9,684
853.091070793312,11871.5396655994,239,6,602
1082.93988902589,11947.8797780518,119,5,431
1184.99809281627,11759.8170692943,212,11,748
1361.37492063492,11840.9904761905,211,1,536
1433.70034246575,11437.602739726,107,3,498
1506.80557467309,11889.0853406745,95,9,464
1560.43060921248,11405.8953937593,55,1,456
1738.04465541491,11655.8062587904,98,7,535
1813.55502676978,11954.6625024787,72,4,475
2053.43718712753,11330.7301549464,87,2,268
2137.90506780871,11338.0581727338,77,1,403
2723.06901538057,11780.7901932431,109,2,624
2685.99608650875,11692.4047373841,105,1,564
2700.04992657856,11254.6725403818,65,1,407
3067.81515591371,12109.8062465589,277,7,1006
2962.31761125903,11137.8467097756,77,0,429
3062.85569007264,12105.191283293,360,5,1157
3025.85858979353,11759.2084144916,130,3,751
3240.96103327496,11905.4141856392,327,1,691
3313.70620538166,11885.106534871,51,0,277
3327.25643983083,11698.3314109958,166,9,723
3401.14416392243,11608.865532382,91,6,503
3400.91362126246,11517.377076412,51,1,192
3428.8954248366,11725.813917724,78,5,370
3511.99059689289,11444.9165985282,85,6,531
3689.83857315599,11971.7911124547,83,2,462
3702.28845101259,11490.2200328407,128,12,948
3757.14219041693,11837.6222775358,122,2,499
3839.47738366417,11727.3953791084,152,10,809
4026.36058484349,11424.1616556837,65,1,517
4219.78130287648,11715.5854483926,149,4,458
4224.51018867925,11335.4396226415,141,8,897
4232.01586620926,11843.832761578,139,8,489
4295.04673321234,11569.1438294011,176,8,671
4594.55785682125,11351.0180099054,131,6,710
4621.16013925152,11618.3661154627,120,6,518
4675.0521070615,11421.7616742597,192,3,629
4906.16466431095,11632.6558303887,162,6,686
4942.99908162094,11470.5895993571,172,15,752
4915.07504424779,11871.017699115,116,2,548
5160.65608856089,11822.1852398524,91,5,492
5252.88188647746,11843.1498330551,113,2,542
5322.61237785016,11929.61749651,76,2,274
5359.04227304227,12010.3284823285,58,0,245
5488.27734095783,11126.0293066476,15,0,147
5662.84337734242,11699.6850511073,151,6,760
5674.56035767511,11597.087431694,253,6,1077
5841.92045709164,11408.4738964822,144,20,819
6281.49682167949,11836.1554031449,202,19,1217
6317.02234636872,11178.2621707901,94,2,689
6606.41178813222,11572.8084428515,183,7,869
6655.81240216737,11502.6620108368,182,7,810
6856.05271529198,12275.5975157161,92,4,472
7404.03643852978,11796.4847908745,359,9,1058
7543.98359414437,11749.8894497728,11,0,48
7503.60230245945,11732.7257980115,32,6,153
7544.50440186432,11661.0976178146,315,16,460
7531.80435534048,11826.4628413412,144,2,281
7579.46850574713,11764.9926436782,178,9,352
8298.2580179139,11797.2427044207,177,4,553
8403.36155769918,11979.791354055,110,4,399
8445.81058853765,11812.0979182729,159,2,652
8490.58397855866,11481.1152471709,98,1,479
8495.75836431227,11941.3484285231,135,0,475
8652.65914221219,11494.5761416913,329,13,1422
8725.66852886406,11889.4255121043,109,5,691
8747.62439193885,11775.096247394,62,2,514
8801.35064570466,11716.8795620438,176,6,689
9021.80828625235,11812.9099811676,114,0,558
9030.38905592303,11620.8114852676,80,4,505
9095.11876412962,11866.162170309,116,3,597
9345.5135830712,11950.8655990849,98,2,428
9444.67457763475,11975.0016090105,153,2,443
9543.42163543441,12064.3485945486,27,0,191
9736.69026091449,11344.6662361147,167,2,1037
9950.33164235891,11693.804692454,306,9,1340
10037.9971631206,11745.0276595745,361,4,1401
10163.2282540348,11456.7011108782,184,5,1450
10280.9447619048,11318.1651428571,77,9,1102
10506.4169636493,12030.6650035638,85,3,483
10525.2655202565,11178.2238414456,55,3,381
10748.2717821782,11992.8227722772,65,3,426
10805.7984639017,11272.5529953917,72,1,758
10918.0185986159,11989.0908304498,55,2,283
11026.1343154246,11652.4380415945,92,8,723
11081.2546125461,11831.4520295203,47,3,364
11101.1778212018,11574.2882266732,85,1,567
11149.665258216,11375.1690140845,54,3,338
11177.5221674877,11584.171182266,45,1,229
11250.2381363244,11817.0940465919,90,2,456
11248.7647444299,11661.0085190039,44,0,194
11255.9102353585,11730.2370005473,48,1,232
11336.2715996578,11630.3233532934,91,10,398
11341.1644328212,11203.0369401765,73,12,594
11443.1329394387,11923.9135893648,98,3,689
11569.2032112393,12007,53,2,416
11604.125498008,11700.3836084234,89,4,608
11819.9031072503,11433.8277647845,140,7,1295
11805.5674573758,11911.3417346182,89,1,564
11882.2325581395,11815.1450532125,32,4,343
11933.612195122,11926.1643902439,30,0,191
12005.6042741341,11997.0257921887,48,0,439
12015.2562402496,11863.3599843994,75,0,357
12119.2477899116,11969.2966718669,57,1,278
12228.9974250936,11850.543071161,192,5,648
12352.0594184576,11316.3421828909,136,1,888
12539.7572204126,11756.8119435396,218,15,710
12669.0723393182,11158.7486338798,31,7,565
12694.3135930048,11809.9519077901,261,4,694
12838.9818802521,11388.2342436975,109,11,652
12936.547233262,11404.9092020789,237,6,847
13094.5346805025,12013.8956854178,137,1,449
13191.0567375887,12027.6283162595,108,3,336
13406.6871955463,11495.5567153793,155,5,454
13549.816872428,11717.3443072702,255,5,669
13600.0026902383,11422.1598770177,180,10,529
13838.8185279188,12128.0780456853,184,13,872
13828.383601757,11297.7994143485,45,3,532
14220.610619469,11520.3861029171,124,5,697
14284.7199306759,11626.3379549393,55,4,225
14323.0243760882,11538.3609982589,36,2,231
14346.1521394612,11371.8351822504,47,1,178
14367.2937411095,11483.7745376956,48,0,212
14435.0288652953,11698.7984406105,118,9,822
14436.7114861187,11463.7789874796,55,0,247
14880.6535596026,11143.4482615894,80,4,193
15525.4454422991,11146.24337674,97,4,674
16349.6699081578,11485.5205294435,106,4,412
16419.4468981549,11484.5243353189,125,4,471
16503.3561294436,11326.299856528,99,3,857
17418.2121495327,11398.5292834891,140,11,1219
17867.3932038835,12041.1721433906,79,0,358
17949.6220930233,11465.4238372093,76,2,506
17994.8432432432,12028.2864864865,56,1,295
18038.3140581717,11843.1887119114,35,0,384
18108.6411637931,11793.03125,99,2,349
18134.2844089092,11672.4503141062,52,2,323
18220.1306597671,11178.9952565761,31,0,233
18246.4132231405,11693.0157024793,81,0,445
18428.5935544431,11528.4796620776,57,1,287
18439.7934117647,11353.36,30,1,199
18455.8395449196,11933.4558650451,57,1,452
18484.6694711538,11161.0721153846,58,2,442
18572.7962213225,11582.8299595142,168,2,504
18652.5473176612,11447.5733875829,180,5,542
18719.1818588025,11719.4115281501,111,3,412
18765.9292831887,11432.5573770492,172,2,536
18867.004008016,11590.4088176353,140,2,394
18913.5522795523,11274.8067158067,164,2,457
18928.8481280193,11832.9308574879,168,2,439
18939.1785039157,11686.6286794491,120,9,476
19108.120249017,11150.8345347313,192,3,1014
19157.3995873453,11534.4205639615,227,10,645
19249.902866242,12071.8320063694,95,3,583
19298.156219232,11611.7266163439,179,6,632
19320.9969868173,11753.1246704331,100,2,354
19352.2915931805,11304.3321575544,122,4,507
19376.1318602994,11161.8453314326,85,3,354
19413.8940069341,11657.2600297177,121,3,408
19480.6860831234,11948.1574307305,70,5,282
19499.6249471459,11123.1378435518,148,12,695
19522.8360655738,11465.8910318226,185,3,548
19557.8481073311,11269.5251557259,112,3,398
19728.3798586572,11326.3826350328,202,7,744
19715.75,11627.6956981664,123,0,486
19825.1856873823,11431.0783427495,186,7,610
19933.7787011388,11658.2016004925,155,6,562
20021.3836421148,11688.0262087664,113,3,423
20121.9988023952,11748.4439121756,109,1,315
20265.4160147262,11433.6760239301,135,4,633
20281.168297456,11959.8674168297,84,1,405
20300.2490196078,11329.625,50,1,404
20445.1700809909,11231.6650786089,64,0,455
20526.4407331976,11308.1519348269,51,2,401
20592.9843189964,11213.0210573477,35,1,334
20679.0918227501,11926.1777067154,123,2,481
20719.8646061269,11405.1892778993,98,5,992
20774.4222846442,11984.0149812734,43,1,253
20781.6564885496,11262.3948261238,58,0,483
20923.9107806691,11707.4888475836,73,2,530
20970.4154627099,11259.4092151503,32,0,421
20989.6503579952,12000.4797136038,123,0,826
21045.9693181818,11216.8954545455,2,0,180
21090.6981347545,11592.2573277503,79,1,593
21119.5728535803,11772.9629497684,67,3,471
21141.5973520249,11353.7433800623,21,0,352
21243.9811046512,11910.4672965116,78,4,454
21629.6822204344,12321.1319388576,75,5,288
21312.6352380952,11840.7755555556,152,6,557
21315.7382198953,11358.750302054,127,4,629
21488.5955703883,11877.5813106796,90,1,372
21502.8916478555,11585.2088036117,140,7,516
21517.4353095316,11704.24828038,118,2,342
21608.2478969035,11802.0775013424,166,5,560
21610.4152028106,11613.4972852124,199,9,563
21654.3890192398,11995.669169404,115,2,602
21673.4825628548,12238.3568532036,89,2,392
21766.6697607997,11539.3466619065,246,16,706
21819.1350531108,12057.0508345979,103,2,448
21860.8413021363,11770.4330281451,136,8,579
21866.8447958808,11315.6414122839,153,4,547
22032.0040640081,11888.6372872746,127,7,398
22054.9113190731,11571.5004456328,117,4,382
22092.7764261745,12009.769295302,49,1,341
22106.7451820128,11430.6209850107,148,5,492
22133.1052387575,11237.8590635141,162,3,736
22130.9233687405,11903.4726858877,29,1,112
22177.579248366,12080.112745098,78,2,464
22187.69611891,11566.8435177539,115,6,401
22191.9585730725,11877.5719217491,77,5,277
22276.4113821138,11897.9292682927,98,5,537
22325.2152284264,11450.9752961083,90,3,397
22384.3580246914,11223.347826087,89,0,533
22532.4419917864,11315.9799794661,57,0,476
22584.0830413455,11686.2641906097,138,0,729
22663.1331328595,11438.5576817933,101,4,787
22744.5544815466,11984.8277680141,90,3,862
22819.321799308,11443.230449827,97,3,569
23002.4722741433,11484.0128764278,56,2,413
23012.4767092412,11156.2622088655,89,0,429
23059.993883792,11600.119266055,116,1,556
23104.8150765607,11243.5636042403,44,0,287
23116.2935323383,11172.4543946932,66,0,353
23180.1425462459,11982.8729597388,175,13,1563
23197.6348733234,11900.0275707899,205,16,1514
23338.299437299,11283.9714630225,70,2,442
23546.9019977384,11554.3381078025,104,4,465
24010.9836839845,11323.3872906827,109,1,532
24086.8024609245,11219.1333555038,50,3,278
24349.5690178873,11686.4870064124,86,5,420
24368.2018084669,11147.3070283601,80,2,366
24484.6722912966,11903.1474245115,95,4,483
24512.3815631263,11348.0565130261,131,3,478
24690.9262910798,11250.8408450704,89,0,737
24751.3823038397,11720.4453255426,97,6,480
24963.6171665447,11245.5837600585,91,5,631
25046.8749482402,11852.1937888199,97,2,291
25270.413908672,11532.8466694596,45,2,215
25346.3842229199,11345.8575353218,54,3,270
25778.5741614256,11144.4431341719,31,3,251
26234.2955549779,11783.3310371718,100,5,532
26258.8163514338,11284.1610738255,75,2,394
26316.0618973561,11522.06562986,64,2,330
26317.7336981304,11266.3474692202,65,0,365
26438.9247943596,11359.9265569918,116,4,618
26629.6140247496,11999.5456688273,64,3,321
26803.8159123199,11900.7422366552,141,3,460
26926.2509625481,11431.4749737487,41,5,264
26976.9121076233,11139.9896860987,130,5,445
27031.4964801778,11545.1037421267,82,9,277
27639.484092208,11431.3859782816,181,3,946
27745.2389558233,11171.0530694205,120,4,657
27894.9457656613,11218.875,89,5,500
28931.5395721925,11823.6887700535,70,5,259
28960.7597206493,11910.7563231408,179,6,475
28981.8172930697,11705.7190962416,169,13,655
29057.59326056,11756.5310868533,130,6,352
29152.2140536149,11322.8801787165,234,3,789
29622.9177244227,11867.5572717541,206,7,945
29629.393196471,11868.8899728537,140,11,584
29755.8675305976,11818.0511159107,302,35,1157
30793.8247011952,11166.638247012,44,2,392
30954.4826979472,11359.5457478006,100,5,705
30961.3572296476,11167.1907654921,16,0,205
31024.6,11546.5889081456,104,2,414
31037.762777242,11132.8910318226,79,5,306
31104.6059574468,11553.1561702128,67,2,441
31100.6199029126,11994.8628640777,148,7,881
31150.6045801527,11177.7458015267,19,1,249
31211.3990442055,11299.9814814815,51,0,354
31262.9479889043,11434.0225381415,42,0,586
31371.8315123634,11756.4200690052,206,2,794
31687.5108803165,11179.5736894164,59,5,316
31702.2915254237,11913.6569491525,144,7,600
31719.4862700229,11690.2894736842,124,5,669
31811.7976576128,11284.6067779716,218,9,1167
32051.8554093567,11565.0578947368,351,5,1921
32176.6183687778,11973.6408039262,172,1,1019
32324.7710974285,11728.0872872148,262,14,1073
32312.1652360515,11304.5982832618,113,3,837
32637.820240481,11190.3402805611,97,5,710
32662.0171840355,11805.7307834442,170,5,793
32745.658988764,11324.15,209,5,832
32899.38607316,11210.2919788453,112,2,698
33089.967647632,11492.1761839797,159,3,710
33125.7918989223,11592.4098848012,117,1,543
33203.2345146379,11280.7852080123,91,1,615
33214.3096774194,11529.3125806452,108,2,597
33216.5950844854,11677.0811059908,139,0,542
33289.2145407335,11255.7445634534,45,2,227
33369.578125,11628.0731382979,86,3,379
33527.5020876827,11681.8269311065,193,4,714
33622.5655195235,11844.8477829252,200,2,729
